33, ,16,-1,75,0,0,0,0,15,4500,0,CREDIT_LINE_FLUSH
34,scroll_sequence_1,512,-1,75,0,0,0,50,-10,2,0,CREDIT_LINE_MARKER 
35, ,4,-1,75,0,0,720,50,800,2,0,CREDIT_LINE_NEXT_Y 
36,logo,260,-1,100,1,320,0,222,42.66666667,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_IMAGE 
37, ,4,-1,75,0,0,0,50,-10,2,0,CREDIT_LINE_NEXT_Y 
38, ,4,-1,75,0,0,0,50,-10,2,0,CREDIT_LINE_NEXT_Y 
39, ,4,-1,75,0,0,0,50,-10,2,0,CREDIT_LINE_NEXT_Y 
40,Director of Production,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
41,Pat Dwyer,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
42, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
43,Director of Development,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
44,Cesar Stastny,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
45,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
46,Senior Producers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
47,Ben Brinkman,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
48,Sam Nouriani,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
49, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
50,Producers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
51, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
52,Charles Connoy,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
53,Daniel Donaho,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
54,Michael Godsey,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
55,Johal Gow,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
56,Miles Leslie,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
57,Don Oades,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
58,Aaron Roseman,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
59,Shane Sasaki,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
60, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
61,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
62,Associate Producers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
63, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
64,Adrienne "Rizzo" Arrasmith,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
65,Steven Eldredge,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
66,Ronnie Fazio,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
67,Richard Garcia,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
68,Zach Gonzalez,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
69,Matt Group,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
70,Andre Lawton,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
71,Jacob Porter,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
72,John Shubert,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
73,Brent Toda,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
74, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
75, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
76,Production Coordinators,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
77, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
78,Christopher Baggio,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
79,Michael Casalenuovo,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
80,Tan La,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
81,Colin Tistaert,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
82, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
83,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
84,Additional Production Support,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
85,Anna Donlon,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
86,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
87, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
88,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
89, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
90,Senior Director of Technology,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
91,David King,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
92, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
93,Directors of Technology,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
94,Martin Donlon,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
95,Trevor Walker,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
96,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
97,Technical Directors,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
98, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
99,Matthew Kimberling,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
100,Dimitar Lazarov,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
101,Thomas McDevitt,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
102,Eran Rich,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
103,James Snider,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
104,Krassimir Touevsky,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
105, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
106, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
107,Lead Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
108,Alexander Conserva,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
109,Peter Livingstone,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
110, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
111,Principal Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
112,Marcus Goodey,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
113,Johan Kohler,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
114,Daniel Leslie,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
115, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
116,Expert Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
117, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
118,Blair Bitonti,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
119,Stephen McCaul,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
120,Dan Olson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
121,Jivko Velev,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
122, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
123, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
124,Senior Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
125, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
126,Mohamed Ali,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
127,Pravin Babar,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
128,Amit Kumar Bhura,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
129,Stephen Crowe,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
130,Micah Dedmon,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
131,Adam Demers,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
132,Jose Doran,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
133,Ryan Feltrin,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
134,Ryan Higa,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
135,JT Hooker,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
136,Lei Hu,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
137,Sumeet Jakatdar,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
138,Thomas Keegan,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
139,Charles Knowlton,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
140,Juan Morelli,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
141,Kevin Myers,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
142,Bharathwaj Nandakumar,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
143,Evan Olson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
144,Ewan Oughton,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
145,Bryan Pearson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
146,Diarmaid Roche,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
147,Varun Sharma,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
148,Nicolas Silvagni,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
149,Christopher Strickland,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
150,Michael Uhlik,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
151,David Young,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
152,Leonardo Zide,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
153,,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
154,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
155,Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
156, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
157,Daniel Baker,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
158,Penny Chock,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
159,Eric Feldman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
160,Anthony Ku,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
161,Alex Leonard,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
162,Jasim Qazi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
163,Mark Soriano,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
164,JD Tomlinson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
165, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
166,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
167,Associate Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
168, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
169,Jonathan Albaugh,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
170,Sabarish Chandramouli,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
171,Jeffrey Colvin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
172,Ruoyao Ma,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
173,Kethan Tellis,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
174,Laurence Wong,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
175, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
176,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
177,Build Engineer,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
178,Dustin Rowe,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
179, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
180,Build Engineer Assistants,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
181,Raymond Jackson,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
182,James Gobert,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
183, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
184,Engineering Interns,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
185, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
186,Mohammedun Bakir Bagasrawala,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
187,Zachary Boehm,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
188,Kasey Carrothers,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
189,Michael Dang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
190,John Higgins,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
191,William Junda Huang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
192,Amanda Brooke Hubert,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
193,Michael Murphy,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
194,Fintan O'Grady,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
195,Nathan Park,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
196,Ryan Quinlan,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
197,Brandon Sorg,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
198,Karthik Nallapeta Subramanya,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
199,Shangcheng Ying,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
200, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
201,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
202,Additional Engineering Support,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
203, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
204,John Bojorquez,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
205,Gilbert Gonzales,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
206,Austin Krauss,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
207,Jay Mattis,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
208,Timothy Rapp,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
209,Joseph Scheinberg,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
210,Lucas Seibert,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
211,Dimiter Stanev,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
212, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
213,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
214, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
215,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
216, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
217,Art Director,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
218,Colin Whitney,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
219, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
220,Technical Art Director,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
221,Brian Anderson,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
222, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
223,Associate Art Directors,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
224,Shaun Bell,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
225,Bruce Hall,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
226,Ken Harsha,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
227, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
228,Senior Lead Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
229,Murad Ainuddin,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
230,Gilberto Martinez,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
231, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
232,Lead Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
233, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
234,Chad Birosh,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
235,Jess Feidt,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
236,Timothy Bud McMahon,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
237,Nelson Plumey,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
238,Maxwell Porter,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
239,Barry Whitney,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
240, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
241, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
242,Principal Technical Artist,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
243,David Dalzell,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
244, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
245,Principal Artist,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
246,Loudvik Akopyan,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
247, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
248,Outsourcing Art Manager,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
249,Alexander Stein,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
250, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
251,Art Specialists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
252, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
253,Daniel Cheng,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
254,Nicolas Donel,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
255,Bradley Grace,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
256,William Huang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
257,Stev Kalinowski,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
258,John McGinley,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
259,Robert Moffat,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
260,Dale Mulcahy,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
261, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
262, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
263,Senior Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
264, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
265,Gary Bergeron,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
266,Jesse Buchanan,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
267,Oscar (Jason) Borda,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
268,Travis Cameron,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
